now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788346753.5340464,22.5625,22.75,22.9375,23.0625,22.75,22.9375,23.0,23.1875
1788346754.536834,22.5625,22.75,22.9375,23.0625,22.8125,22.9375,23.0,23.1875
1788346755.5383303,22.5625,22.75,22.9375,23.0625,22.75,22.875,23.0,23.1875
1788346756.5393882,22.5,22.75,22.9375,23.0625,22.75,22.875,23.0,23.125
1788346757.5401077,22.5625,22.75,22.9375,23.125,22.75,22.9375,23.0,23.125
1788346758.541184,22.5625,22.75,22.9375,23.0625,22.75,22.875,23.0,23.125
1788346759.5418406,22.5,22.8125,22.875,23.0625,22.75,22.9375,22.9375,23.125
1788346760.543853,22.5,22.75,22.875,23.0625,22.75,22.875,23.0,23.125
1788346761.5452006,22.5,22.75,22.9375,23.0625,22.75,22.875,22.9375,23.1875
1788346762.546392,22.5625,22.75,22.875,23.0,22.8125,22.875,22.9375,23.125
1788346763.5469205,22.5,22.75,22.9375,23.0625,22.75,22.875,22.9375,23.1875
1788346764.548084,22.5,22.75,22.875,23.0,22.75,22.875,22.9375,23.125
1788346765.5493555,22.5,22.75,22.875,23.0,22.75,22.875,23.0,23.125
1788346766.551128,22.5,22.75,22.875,23.0,22.6875,22.875,22.9375,23.125
1788346767.5520918,22.5,22.75,22.875,23.0,22.75,22.875,22.9375,23.125
1788346768.5530627,22.5,22.75,22.875,23.0,22.6875,22.875,22.9375,23.125
1788346769.5563993,22.5,22.75,22.875,23.0,22.6875,22.875,22.9375,23.125
1788346770.5572455,22.5,22.75,22.875,23.0,22.6875,22.8125,22.9375,23.125
1788346771.5574234,22.5,22.75,22.875,23.0625,22.75,22.875,22.9375,23.0625
1788346772.5581656,22.5,22.6875,22.875,23.0,22.6875,22.875,22.9375,23.125
1788346773.5582829,22.4375,22.6875,22.875,23.0,22.75,22.8125,22.875,23.125
1788346774.5602458,22.5,22.75,22.875,23.0,22.6875,22.875,22.9375,23.125
1788346775.562163,22.4375,22.75,22.875,23.0625,22.6875,22.875,22.9375,23.125
1788346776.563965,22.5,22.6875,22.875,23.0,22.6875,22.8125,22.875,23.125
1788346777.565051,22.5,22.6875,22.875,22.9375,22.6875,22.875,22.9375,23.125
1788346778.5665493,22.5,22.6875,22.9375,23.0,22.75,22.8125,22.9375,23.0625
1788346779.5678477,22.4375,22.6875,22.875,23.0,22.6875,22.8125,22.9375,23.0625
1788346780.5691369,22.4375,22.75,22.875,23.0,22.6875,22.8125,22.875,23.0625
1788346781.5713115,22.4375,22.75,22.8125,23.0,22.6875,22.8125,22.9375,23.0625
1788346782.5718756,22.4375,22.6875,22.875,23.0,22.6875,22.875,22.875,23.0625
1788346783.5726671,22.4375,22.6875,22.8125,23.0,22.6875,22.8125,22.875,23.125
1788346784.5727847,22.375,22.6875,22.8125,22.9375,22.625,22.8125,22.875,23.0625
1788346785.5736482,22.4375,22.6875,22.875,22.9375,22.6875,22.8125,22.875,23.0625
1788346786.5748272,22.4375,22.6875,22.8125,22.9375,22.625,22.8125,22.875,23.0625
1788346787.5783195,22.4375,22.6875,22.875,23.0,22.6875,22.8125,22.875,23.0625
1788346788.5787277,22.4375,22.6875,22.875,23.0,22.6875,22.875,22.9375,23.0625
1788346789.579142,22.4375,22.6875,22.8125,22.9375,22.625,22.8125,22.875,23.125
1788346790.5802672,22.4375,22.6875,22.8125,23.0,22.6875,22.8125,22.875,23.0625
1788346791.580498,22.4375,22.6875,22.875,22.9375,22.6875,22.8125,22.875,23.0625
1788346792.5819707,22.375,22.6875,22.875,22.9375,22.625,22.8125,22.875,23.0625
1788346793.5838025,22.4375,22.6875,22.8125,22.9375,22.625,22.8125,22.875,23.0625
1788346794.5858583,22.4375,22.6875,22.8125,22.9375,22.625,22.75,22.875,23.0625
1788346795.5875256,22.375,22.6875,22.875,22.9375,22.625,22.75,22.8125,23.0625
1788346796.5882494,22.4375,22.6875,22.8125,22.9375,22.625,22.75,22.8125,23.0625
1788346797.5892751,22.4375,22.625,22.75,22.9375,22.625,22.8125,22.8125,23.0625
1788346798.5898168,22.4375,22.6875,22.8125,22.9375,22.6875,22.75,22.875,23.0625
1788346799.590984,22.4375,22.6875,22.8125,22.9375,22.625,22.8125,22.875,23.0625
1788346800.5917478,22.375,22.6875,22.8125,22.9375,22.6875,22.8125,22.8125,23.0
1788346801.592425,22.375,22.6875,22.8125,22.9375,22.625,22.75,22.875,23.0
1788346802.5948849,22.375,22.6875,22.75,22.9375,22.625,22.75,22.875,23.0625
1788346803.5966132,22.375,22.6875,22.8125,22.9375,22.625,22.8125,22.875,23.0
1788346804.6005528,22.375,22.625,22.75,22.875,22.625,22.75,22.8125,23.0
1788346805.6011524,22.375,22.6875,22.75,22.9375,22.625,22.75,22.875,23.0625
1788346806.6026447,22.375,22.625,22.8125,22.9375,22.5625,22.75,22.8125,23.0
1788346807.6045103,22.3125,22.625,22.75,22.9375,22.625,22.75,22.8125,23.0
1788346808.608613,22.375,22.625,22.8125,22.875,22.5625,22.75,22.875,23.0
1788346809.6114037,22.375,22.6875,22.75,22.9375,22.5625,22.75,22.8125,23.0
1788346810.613319,22.375,22.625,22.75,22.875,22.625,22.75,22.8125,23.0
1788346811.6149886,22.375,22.625,22.75,22.875,22.625,22.75,22.8125,23.0
1788346812.6170123,22.375,22.625,22.75,22.9375,22.5625,22.6875,22.75,23.0
1788346813.620005,22.3125,22.625,22.75,22.875,22.625,22.75,22.8125,23.0
1788346814.620089,22.3125,22.625,22.75,22.875,22.5625,22.75,22.8125,23.0
1788346815.6220455,22.375,22.625,22.6875,22.875,22.5625,22.6875,22.75,23.0
1788346816.6235185,22.3125,22.625,22.8125,22.875,22.625,22.75,22.75,22.9375
1788346817.6246035,22.3125,22.625,22.8125,22.875,22.5625,22.6875,22.75,22.9375
1788346818.626916,22.3125,22.625,22.75,22.9375,22.5625,22.6875,22.75,22.9375
1788346819.6283467,22.3125,22.625,22.75,22.875,22.5625,22.6875,22.8125,22.9375
1788346820.6296592,22.3125,22.625,22.75,22.875,22.5625,22.6875,22.75,23.0
1788346821.630514,22.375,22.625,22.75,22.875,22.5,22.75,22.75,23.0
1788346822.6327293,22.25,22.5625,22.75,22.875,22.5625,22.6875,22.75,22.9375
1788346823.6342716,22.3125,22.625,22.75,22.875,22.5625,22.6875,22.75,22.9375
1788346824.6355348,22.3125,22.625,22.6875,22.9375,22.5625,22.75,22.8125,23.0
1788346825.6367445,22.3125,22.625,22.6875,22.875,22.5625,22.6875,22.75,23.0
1788346826.6382155,22.3125,22.5625,22.75,22.8125,22.5625,22.6875,22.75,22.9375
1788346827.6395133,22.3125,22.5625,22.75,22.8125,22.5625,22.6875,22.75,22.875
1788346828.6408982,22.3125,22.625,22.6875,22.875,22.5,22.6875,22.75,22.9375
1788346829.6439998,22.3125,22.5625,22.75,22.8125,22.5,22.6875,22.8125,22.9375
1788346830.6461947,22.3125,22.625,22.6875,22.8125,22.5625,22.75,22.8125,22.9375
1788346831.6477063,22.25,22.625,22.75,22.8125,22.5625,22.75,22.75,22.9375
1788346832.6497905,22.3125,22.5625,22.75,22.8125,22.5,22.6875,22.75,22.9375
1788346833.650867,22.25,22.5625,22.6875,22.8125,22.5625,22.6875,22.75,22.9375
1788346834.6524982,22.25,22.5625,22.6875,22.8125,22.5,22.6875,22.75,22.875
1788346835.6535416,22.3125,22.5625,22.6875,22.8125,22.5,22.6875,22.75,22.9375
1788346836.6549213,22.3125,22.5625,22.6875,22.875,22.5625,22.6875,22.8125,22.9375
1788346837.6558573,22.25,22.625,22.6875,22.8125,22.5625,22.6875,22.75,22.9375
1788346838.656527,22.25,22.5625,22.6875,22.8125,22.5,22.6875,22.75,22.9375
1788346839.6589782,22.25,22.5625,22.6875,22.875,22.5,22.6875,22.75,22.875
1788346840.6591778,22.25,22.5625,22.6875,22.8125,22.5,22.6875,22.75,22.9375
1788346841.6618454,22.25,22.5625,22.6875,22.8125,22.5,22.625,22.75,22.9375
