now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788793431.573479,20.6875,21.1875,20.9375,21.3125,21.0,21.125,21.1875,21.4375
1788793432.5734792,20.6875,21.125,20.9375,21.3125,21.0625,21.125,21.125,21.4375
1788793433.5734801,20.6875,21.125,20.9375,21.3125,21.0625,21.125,21.125,21.4375
1788793434.573481,20.625,21.1875,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793435.5734813,20.625,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793436.5734816,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793437.5734818,20.625,21.125,21.0,21.375,21.0,21.0625,21.125,21.4375
1788793438.5734823,20.6875,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793439.5734832,20.6875,21.125,21.0,21.375,21.0,21.125,21.125,21.375
1788793440.5734842,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793441.5734851,20.6875,21.125,20.9375,21.3125,21.0,21.125,21.125,21.4375
1788793442.5734859,20.6875,21.1875,20.9375,21.3125,21.0625,21.125,21.125,21.4375
1788793443.5734868,20.6875,21.125,20.9375,21.3125,21.0,21.125,21.125,21.4375
1788793444.573487,20.6875,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793445.5734873,20.625,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793446.5734878,20.625,21.0625,20.9375,21.3125,20.9375,21.125,21.125,21.4375
1788793447.5734885,20.625,21.125,20.9375,21.3125,21.0,21.125,21.125,21.4375
1788793448.573489,20.6875,21.125,20.9375,21.375,21.0,21.0625,21.125,21.4375
1788793449.5734894,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.375
1788793450.5734901,20.6875,21.125,20.9375,21.375,20.9375,21.125,21.125,21.4375
1788793451.5734909,20.625,21.125,20.9375,21.3125,21.0,21.125,21.125,21.375
1788793452.5734913,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.375
1788793453.573492,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.4375
