now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788721378.0193663,21.25,21.8125,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721379.019367,21.25,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721380.019368,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721381.0193684,21.25,21.75,21.5625,22.0,21.625,21.8125,21.75,22.0625
1788721382.0193691,21.3125,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721383.01937,21.25,21.75,21.5625,22.0,21.625,21.8125,21.75,22.0
1788721384.0193708,21.25,21.8125,21.5625,22.0,21.625,21.8125,21.75,22.0
1788721385.0193713,21.25,21.8125,21.625,22.0,21.625,21.75,21.75,22.0
1788721386.0193717,21.3125,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0625
1788721387.019372,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721388.0193725,21.25,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721389.0193727,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0
1788721390.019373,21.25,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721391.0193732,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721392.0193737,21.3125,21.8125,21.5625,22.0,21.5625,21.75,21.75,22.0
1788721393.019374,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721394.0193741,21.3125,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721395.0193748,21.25,21.8125,21.625,22.0,21.625,21.8125,21.75,22.0
1788721396.0193756,21.25,21.75,21.5625,22.0,21.6875,21.8125,21.8125,22.0625
1788721397.0193758,21.3125,21.75,21.625,22.0,21.6875,21.8125,21.75,22.0
1788721398.0193765,21.25,21.8125,21.625,22.0,21.625,21.75,21.75,22.0
1788721399.0193772,21.25,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721400.019378,21.3125,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721401.0193782,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0625
1788721402.019379,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.75,22.0625
1788721403.0193794,21.3125,21.75,21.625,22.0,21.6875,21.75,21.75,22.0625
1788721404.0193796,21.3125,21.8125,21.625,22.0,21.6875,21.75,21.75,22.0625
1788721405.01938,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0625
1788721406.0193803,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0625
1788721407.019381,21.3125,21.75,21.625,22.0,21.6875,21.8125,21.75,22.0
1788721408.0193813,21.3125,21.8125,21.625,21.9375,21.625,21.8125,21.75,22.0
1788721409.019382,21.25,21.8125,21.625,22.0,21.625,21.8125,21.75,22.0
1788721410.0193822,21.3125,21.75,21.625,22.0,21.625,21.8125,21.75,22.0
1788721411.0193825,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0625
1788721412.019383,21.3125,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721413.0193837,21.25,21.8125,21.625,22.0,21.625,21.8125,21.75,22.0625
1788721414.0193846,21.3125,21.75,21.625,21.9375,21.6875,21.75,21.75,22.0
1788721415.0193849,21.25,21.8125,21.625,21.9375,21.625,21.75,21.75,22.0
1788721416.0193853,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721417.019386,21.3125,21.8125,21.625,21.9375,21.625,21.8125,21.75,22.0
1788721418.0193865,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721419.0193872,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721420.0193877,21.25,21.8125,21.625,21.9375,21.625,21.6875,21.6875,22.0
1788721421.0193882,21.25,21.8125,21.5625,21.9375,21.625,21.75,21.625,22.0
1788721422.019389,21.3125,21.75,21.5625,21.9375,21.625,21.6875,21.75,22.0
1788721423.0193894,21.3125,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721424.0193896,21.25,21.75,21.625,21.9375,21.625,21.75,21.6875,22.0
1788721425.01939,21.25,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721426.0193903,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721427.0193908,21.25,21.8125,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721428.019391,21.25,21.75,21.625,21.9375,21.625,21.75,21.6875,22.0
1788721429.0193915,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,21.9375
1788721430.0193918,21.25,21.8125,21.625,21.9375,21.625,21.75,21.6875,22.0
1788721431.0193925,21.25,21.75,21.625,21.9375,21.5625,21.8125,21.6875,22.0625
1788721432.0193927,21.25,21.75,21.625,21.9375,21.625,21.75,21.75,22.0625
1788721433.019393,21.3125,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721434.0193932,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721435.0193942,21.25,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721436.0193944,21.3125,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721437.0193949,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721438.0193954,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0625
1788721439.019396,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721440.0193963,21.3125,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721441.019397,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721442.0193975,21.25,21.8125,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721443.0193982,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721444.0193992,21.25,21.8125,21.625,21.9375,21.5625,21.75,21.6875,22.0
1788721445.0193996,21.25,21.8125,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721446.0194004,21.1875,21.75,21.625,21.9375,21.625,21.75,21.6875,22.0
